"phase2_record_id","workstream","search_source","query_id","date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_record_id","notes"
"C0207","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Heterogeneous neuronal firing patterns during interictal epileptiform discharges in the human cortex","Corey J. Keller; Wilson Truccolo; John T. Gale; Emad N. Eskandar; Thomas Thesen; Chad Carlson; Orrin Devinsky; Ruben Kuzniecky; Werner Doyle; Joseph R. Madsen; Donald L. Schomer; Ashesh D. Mehta; Emery N. Brown; Leigh R. Hochberg; István Ulbert; Eric Halgren; Sydney S. Cash","2010","10.1093/brain/awq112","https://openalex.org/W2146282734","C-DUP-0192","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0208","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","GAGE: generally applicable gene set enrichment for pathway analysis","Weijun Luo; Michael S. Friedman; Kerby Shedden; Kurt D. Hankenson; Peter Woolf","2009","10.1186/1471-2105-10-161","https://openalex.org/W2060880575","C-DUP-0193","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0209","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Behavioral and Experimental Macroeconomics and Policy Analysis: A Complex Systems Approach","Cars Hommes","2021","10.1257/jel.20191434","https://openalex.org/W3133682905","C-DUP-0194","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0210","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Optimal experimental design: Formulations and computations","Xun Huan; Jayanth Jagalur; Youssef Marzouk","2024","10.1017/s0962492924000023","https://openalex.org/W4402229381","C-DUP-0053","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0211","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Revisiting event study designs: robust and efficient estimation","","2022","10.47004/wp.cem.2022.1122","https://openalex.org/W4225751474","C-DUP-0195","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0212","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","A heteroskedasticity robust Breusch–Pagan test for Contemporaneous correlation in dynamic panel data models","Andreea G. Halunga; Chris D. Orme; Takashi Yamagata","2017","10.1016/j.jeconom.2016.12.005","https://openalex.org/W1595182511","C-DUP-0196","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0213","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Quasi-Experimental Shift-Share Research Designs","Kirill Borusyak; Peter Hull; Xavier Jaravel","2018","10.1093/restud/rdab030","https://openalex.org/W2807611776","C-DUP-0197","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0214","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Difference-in-Differences with multiple time periods","Brantly Callaway; Pedro H. C. Sant’Anna","2020","10.1016/j.jeconom.2020.12.001","https://openalex.org/W3113269512","C-DUP-0198","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0215","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Toward an Understanding of Corporate Social Responsibility: Theory and Field Experimental Evidence","Daniel Hedblom; Brent Hickman; John A. List","2019","10.3386/w26222","https://openalex.org/W2970286341","C-DUP-0199","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0216","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","What Determines Giving to Hurricane Katrina Victims? Experimental Evidence on Racial Group Loyalty","Christina M. Fong; Erzo F.P. Luttmer","2009","10.1257/app.1.2.64","https://openalex.org/W1995092846","C-DUP-0200","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0217","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Providing Advice to Jobseekers at Low Cost: An Experimental Study on Online Advice","Michèle Bélot; Philipp Kircher; Paul J. Müller","2018","10.1093/restud/rdy059","https://openalex.org/W3123760190","C-DUP-0201","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0218","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Student Loan Nudges: Experimental Evidence on Borrowing and Educational Attainment","Benjamin Marx; Lesley J. Turner","2019","10.1257/pol.20180279","https://openalex.org/W2757083765","C-DUP-0202","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0219","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Review about the Permutation Approach in Hypothesis Testing","Stefano Bonnini; Getnet Melak Assegie; Kamila Trzcińska","2024","10.3390/math12172617","https://openalex.org/W4401807471","C-DUP-0203","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0220","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","The Effects of Exposure to Better Neighborhoods on Children: New Evidence from the Moving to Opportunity Experiment","Raj Chetty; Nathaniel Hendren; Lawrence F. Katz","2016","10.1257/aer.20150572","https://openalex.org/W1484598383","C-DUP-0204","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0221","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Meta-analyses of experimental data in the animal sciences","N.R. St-Pierre","2007","10.1590/s1516-35982007001000031","https://openalex.org/W1976000782","C-DUP-0205","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0222","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Detecting Outliers in Non-IID Data: A Systematic Literature Review","Shafaq Siddiqi; Faiza Qureshi; Stefanie Lindstaedt; Roman Kern","2023","10.1109/access.2023.3294096","https://openalex.org/W4383750918","C-DUP-0206","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0223","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Bonferroni-Holm and permutation tests to compare health data: methodological and applicative issues","Massimiliano Giacalone; Agata Zirilli; Paolo Carmelo Cozzucoli; Angela Alibrandi","2018","10.1186/s12874-018-0540-8","https://openalex.org/W2884836906","C-DUP-0207","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0224","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Adaptive Radar Detection of Subspace-Based Distributed Target in Power Heterogeneous Clutter","Daipeng Xiao; Weijian Liu; Jun Liu; Lingyan Dai; Xueli Fang; Jianjun Ge","2024","10.1109/jsen.2024.3472040","https://openalex.org/W4403210109","C-DUP-0208","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0225","C","OpenAlex","PHASE2-SEARCH-0029","2026-07-31","Voting rules and endogenous trading institutions: An experimental study","Morten Søberg","2002","https://openalex.org/W1592599634","https://openalex.org/W1592599634","C-DUP-0209","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0029_openalex.json"
"C0226","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Nuisance Parameters","","2022","10.4135/9781071812082.n401","10.4135/9781071812082.n401","C-DUP-0210","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0208; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0208; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0227","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","The ""Nuisance"" Of Discrimination","Xiaoqian Hu","2026","10.2139/ssrn.6963520","10.2139/ssrn.6963520","C-DUP-0211","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0228","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Model fitting in the presence of nuisance parameters","G. Jogesh Babu","2004","10.14236/ewic/ada-iii2004.16","10.14236/ewic/ada-iii2004.16","C-DUP-0212","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0177; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0177; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0229","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Optimal Experimental Design, Model Discrimination","Brecht M. R. Donckels","2013","10.1007/978-1-4419-9863-7_1228","10.1007/978-1-4419-9863-7_1228","C-DUP-0027","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0230","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Optimal Experimental Design for Model Discrimination","Jay I. Myung; Mark A. Pitt","2008","10.1037/e527312012-124","10.1037/e527312012-124","C-DUP-0026","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0231","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Nuisance parameters. Tests with invariant power functions","","2008","10.1090/mmono/020/04","10.1090/mmono/020/04","C-DUP-0213","FULL_TEXT_UNAVAILABLE","AMS monograph chapter is paywalled and limited previews did not expose the primary method; no exact-similarity or uniform-control claim encoded.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0099; triage=POTENTIALLY_LOAD_BEARING; final=FULL_TEXT_UNAVAILABLE. Evidence: AMS table of contents and bibliographic record only: Statistical Problems with Nuisance Parameters, Translations of Mathematical Monographs 20; no theorem inspected.."
"C0232","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Research Strategies and the Control of Nuisance Variables","","2013","10.4135/9781483384733.n1","10.4135/9781483384733.n1","C-DUP-0214","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0233","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Adaptive optimal experimental design for model discrimination","Jay I. Myung; Daniel R. Cavagnaro; Mark A. Pitt","2010","10.1037/e520592012-108","10.1037/e520592012-108","C-DUP-0028","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0234","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","A Simulation Study on the Interaction Effects of Underfactoring and Nuisance Parameters on Model Fit Indices","Melanie Viola Partsch; Philipp Sterner; David Goretzko","2024","10.31234/osf.io/qy2e3","10.31234/osf.io/qy2e3","C-DUP-0215","FALSE_POSITIVE_CONFIRMED","Record-level title/abstract scope assessment: this is a simulation study of factor-analysis underfactoring and generic fit indices; it addresses neither stable-isotope metabolic tracing nor a transferable experimental-design, composite-testing, mechanism-discrimination, or scientific-software method relevant to this review.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0192; triage=FALSE_POSITIVE; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0192; state=FALSE_POSITIVE_CONFIRMED; no priority-based inference."
"C0235","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Rank tests in heteroscedastic linear model with nuisance parameters","Jana Jurečková; Radim Navrátil","2013","10.1007/s00184-013-0447-7","10.1007/s00184-013-0447-7","C-DUP-0216","FULL_TEXT_UNAVAILABLE","Full text unavailable after bounded publisher, author and recognised-repository checks; no finite-sample, uniform or minimax claim encoded.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0034; triage=POTENTIALLY_LOAD_BEARING; final=FULL_TEXT_UNAVAILABLE. Evidence: Publisher-supplied abstract only: ancillary-statistic rank tests in heteroscedastic linear regression, with simulations/application; no theorem inspected.."
"C0236","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","On one twoepoch linear model with the nuisance parameters","Karel Hron","2008","10.2478/s12175-007-0059-7","10.2478/s12175-007-0059-7","C-DUP-0217","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0190; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0190; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0237","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Nuisance parameters","","2007","10.1017/cbo9780511619083.010","10.1017/cbo9780511619083.010","C-DUP-0218","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0074; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0074; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0238","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Insights from Interpretable Machine Learning into the Interplay of Model Misspecifications, Fit Indices, and Nuisance Parameters","Melanie Viola Partsch; Mirka Henninger; Carmen Ximénez; David Goretzko","2026","10.31234/osf.io/yfx6s_v1","10.31234/osf.io/yfx6s_v1","C-DUP-0219","FALSE_POSITIVE_CONFIRMED","Record-level title/abstract scope assessment: this is an interpretable-machine-learning analysis of generic model-fit indices; it addresses neither stable-isotope metabolic tracing nor a transferable experimental-design, composite-testing, mechanism-discrimination, or scientific-software method relevant to this review.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0193; triage=FALSE_POSITIVE; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0193; state=FALSE_POSITIVE_CONFIRMED; no priority-based inference."
"C0239","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","An optimal experimental design approach to model discrimination in dynamic biochemical systems","Dominik Skanda; Dirk Lebiedz","2010","10.1093/bioinformatics/btq074","10.1093/bioinformatics/btq074","C-DUP-0029","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0240","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Supplementary file 2. The species and visual system parameters used to model avian color discrimination.","","","10.7554/elife.15675.021","10.7554/elife.15675.021","C-DUP-0220","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
"C0241","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Noncoherent Detection and Nuisance Parameters","","2009","10.1017/cbo9780511981234.028","10.1017/cbo9780511981234.028","C-DUP-0221","FULL_TEXT_UNAVAILABLE","Cambridge first-edition chapter is paywalled and no legal open copy was found through the official ETH author/book route; no method inferred from title.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0075; triage=POTENTIALLY_LOAD_BEARING; final=FULL_TEXT_UNAVAILABLE. Evidence: Official ETH book page and Cambridge metadata only: first edition, Chapter 27; no chapter text inspected.."
"C0242","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Noncoherent Detection and Nuisance Parameters","","2017","10.1017/9781316822708.029","10.1017/9781316822708.029","C-DUP-0222","FULL_TEXT_UNAVAILABLE","Cambridge chapter is paywalled and no legal open copy was found through the official ETH author/book route; no method inferred from title.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0073; triage=POTENTIALLY_LOAD_BEARING; final=FULL_TEXT_UNAVAILABLE. Evidence: Cambridge metadata only: A Foundation in Digital Communication, second edition, Chapter 27, pp. 670-687; no chapter text inspected.."
"C0243","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Nuisance Parameters","","2004","10.4135/9781412950589.n640","10.4135/9781412950589.n640","C-DUP-0223","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0209; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0209; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0244","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Admissibility and linear sufficiency in linear model with nuisance parameters","Augustyn Markiewicz; Simo Puntanen","2009","10.1007/s00362-009-0256-2","10.1007/s00362-009-0256-2","C-DUP-0224","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0036; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0036; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0245","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Nuisance parameters","","2017","10.1201/9780203738665-7","10.1201/9780203738665-7","C-DUP-0225","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0163; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0163; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0246","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Large deviations in a linear model with nuisance parameters","A. V. Makshanov","1982","10.1007/bf01239998","10.1007/bf01239998","C-DUP-0226","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0032; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0032; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0247","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","A Review of Experimental Design Procedures for Regression Model Discrimination","Peter D. H. Hill","1978","10.1080/00401706.1978.10489611","10.1080/00401706.1978.10489611","C-DUP-0227","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0095; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0095; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0248","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Sequential experimental design for model discrimination","Marcio Schwaab; José Luiz Monteiro; José Carlos Pinto","2008","10.1016/j.ces.2008.01.032","10.1016/j.ces.2008.01.032","C-DUP-0228","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json Phase 2A.1 closure: unique_record_id=P2UT-0042; triage=SUPPORTING; final=FALSE_POSITIVE. Phase 2A.1 scoped repair (2026-07-31): unique_record_id=P2UT-0042; state=DEFERRED_RELEVANT_ADJACENT; no priority-based inference."
"C0249","C","Crossref","PHASE2-SEARCH-0030","2026-07-31","Design the Photovoltaic Model from the Experimental Data and Define Its Parameters by the PSO Algorithm","","2023","10.59287/caar.86","10.59287/caar.86","C-DUP-0229","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0030_crossref.json"
