"change_id","change_date","unique_record_id","phase2_record_id","artifacts_changed","previous_state","new_state","reason","mapping_source","status"
"P2A1-CLOSURE-0144","2026-07-31","P2UT-0217","C0341","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0145","2026-07-31","P2UT-0218","C0342","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0146","2026-07-31","P2UT-0191","C0343","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0147","2026-07-31","P2UT-0179","C0350","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0148","2026-07-31","P2UT-0031","C0405","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0149","2026-07-31","P2UT-0164","C0477","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0150","2026-07-31","P2UT-0111","C0478","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0151","2026-07-31","P2UT-0070","C0480","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0152","2026-07-31","P2UT-0053","C0481","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0153","2026-07-31","P2UT-0025","C0482","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0154","2026-07-31","P2UT-0108","C0486","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0155","2026-07-31","P2UT-0182","C0487","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0156","2026-07-31","P2UT-0109","C0488","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0157","2026-07-31","P2UT-0169","C0489","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0158","2026-07-31","P2UT-0015","C0490","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0159","2026-07-31","P2UT-0171","C0491","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0160","2026-07-31","P2UT-0107","C0493","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0161","2026-07-31","P2UT-0110","C0495","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0162","2026-07-31","P2UT-0205","C0496","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0163","2026-07-31","P2UT-0096","C0497","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0164","2026-07-31","P2UT-0033","C0525","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0165","2026-07-31","P2UT-0134","C0611","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0166","2026-07-31","P2UT-0167","C0617","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0167","2026-07-31","P2UT-0170","C0622","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0168","2026-07-31","P2UT-0168","C0623","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0169","2026-07-31","P2UT-0117","C0624","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0170","2026-07-31","P2UT-0210","C0625","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0171","2026-07-31","P2UT-0176","C0698","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_ADJACENT","ADJACENT_TO_BROADER_REVIEW_BUT_NOT_FULL_TEXT_PRIORITISED_FOR_NARROW_GAP01_GAP03_REPAIR","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0172","2026-07-31","P2UT-0087","DCL0031","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0173","2026-07-31","P2UT-0037","DCL0032","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0174","2026-07-31","P2UT-0049","DCL0037","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0175","2026-07-31","P2UT-0178","DCL0039","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0176","2026-07-31","P2UT-0146","DCL0041","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0177","2026-07-31","P2UT-0030","DCL0047","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0178","2026-07-31","P2UT-0148","DCL0048","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0179","2026-07-31","P2UT-0086","DCL0066","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0180","2026-07-31","P2UT-0103","DCL0068","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0181","2026-07-31","P2UT-0081","DCL0069","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0182","2026-07-31","P2UT-0080","DCL0070","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0183","2026-07-31","P2UT-0162","DCL0071","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0184","2026-07-31","P2UT-0201","DCL0073","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0185","2026-07-31","P2UT-0090","DCL0076","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0186","2026-07-31","P2UT-0160","DCL0079","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0187","2026-07-31","P2UT-0202","DCL0080","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0188","2026-07-31","P2UT-0203","DCL0082","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0189","2026-07-31","P2UT-0079","DCL0083","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0190","2026-07-31","P2UT-0140","DCL0087","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0191","2026-07-31","P2UT-0002","DCL0091","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0192","2026-07-31","P2UT-0010","DCL0094","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0193","2026-07-31","P2UT-0009","DCL0098","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0194","2026-07-31","P2UT-0011","DCL0099","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0195","2026-07-31","P2UT-0094","DCL0103","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0196","2026-07-31","P2UT-0188","DCL0106","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0197","2026-07-31","P2UT-0147","DCL0108","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0198","2026-07-31","P2UT-0007","DCL0111","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0199","2026-07-31","P2UT-0236","E-D0006","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0200","2026-07-31","P2UT-0239","E-D0007","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0201","2026-07-31","P2UT-0238","E-D0008","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0202","2026-07-31","P2UT-0235","E-D0011","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0203","2026-07-31","P2UT-0234","E-D0012","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0204","2026-07-31","P2UT-0237","E-D0013","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0205","2026-07-31","P2UT-0151","E-D0014","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0206","2026-07-31","P2UT-0116","E-D0054","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0207","2026-07-31","P2UT-0104","E-D0065","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0208","2026-07-31","P2UT-0227","E-D0074","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0209","2026-07-31","P2UT-0228","E-D0075","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0210","2026-07-31","P2UT-0240","E-D0076","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0211","2026-07-31","P2UT-0241","E-D0077","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0212","2026-07-31","P2UT-0229","E-D0078","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","OUT_OF_SCOPE_FOR_PHASE2A1","OUTSIDE_NARROW_GAP01_GAP03_REPAIR; NOT_EXCLUDED_FROM_BROADER_PHASE2_REVIEW","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0213","2026-07-31","P2UT-0133","E-D0088","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0214","2026-07-31","P2UT-0224","E-D0094","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
"P2A1-CLOSURE-0215","2026-07-31","P2UT-0149","E-D0095","audit/phase2_screening.csv;audit/phase2_unresolved_triage.csv","FALSE_POSITIVE","DEFERRED_RELEVANT_SUPPORTING","DEFERRED_FROM_NARROW_GAP01_GAP03_REPAIR; ORIGINAL_BROADER_PHASE2_RELEVANCE_PRESERVED","audit/phase2a1_deferred_records.csv","APPLIED"
