"phase2_record_id","workstream","search_source","query_id","date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_record_id","notes"
"B-AUDIT-000102","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","One‐shot 13C15N‐metabolic flux analysis for simultaneous quantification of carbon and nitrogen flux","Khushboo Borah; Martin Beyß; Ye Xu; Jim Barber; Catia Costa; Jane Newcombe; Axel Theorell; Melanie J. Bailey; Dany J. V. Beste; Johnjoe McFadden; Katharina Nöh","2023","https://doi.org/10.15252/msb.202211099","https://openalex.org/W4318219817","B-ONE-SHOT-2023","FULL_TEXT_INCLUDED","NA","LEVEL_1_LOAD_BEARING","P0047","forward citation result from the stated anchor."
"B-AUDIT-000103","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Metabolic flux analysis in leaf metabolism quantifies the link between photorespiration and one carbon metabolism","Kelem Gashu; Joshua A. M. Kaste; Sanja Roje; Berkley J. Walker","2025","https://doi.org/10.1038/s41477-025-02091-w","https://openalex.org/W4413941243","B-10.1038/s41477-025-02091-w","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000104","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Model validation and selection in metabolic flux analysis and flux balance analysis","Joshua A. M. Kaste; Yair Shachar‐Hill","2023","https://doi.org/10.1002/btpr.3413","https://openalex.org/W4361304224","B-10.1002/btpr.3413","DUPLICATE","DUPLICATE_OF_B-AUDIT-000028","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000105","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Biofuel–Pharmaceutical Co-Production in Integrated Biorefineries: Strategies, Challenges, and Sustainability","Tao Liu; Miaoxin He; Rui Shi; Hui Yin; Wen Luo","2025","https://doi.org/10.3390/fermentation11060312","https://openalex.org/W4410893923","B-10.3390/fermentation11060312","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000106","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Isotopically non-stationary metabolic flux analysis of heterotrophic Arabidopsis thaliana cell cultures","Edward Smith; R. George Ratcliffe; Nicholas J. Kruger","2023","https://doi.org/10.3389/fpls.2022.1049559","https://openalex.org/W4315480972","B-10.3389/fpls.2022.1049559","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000107","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Digital Twins in Smart Manufacturing","Shahid Aziz; Dong Won Jung; Uzair Khaleeq uz Zaman; Anas Bin Aqeel","2023","https://doi.org/10.1201/9781003327523-6","https://openalex.org/W4385429678","B-10.1201/9781003327523-6","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000108","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Rethinking 13C-metabolic flux analysis – The Bayesian way of flux inference","Axel Theorell; Johann F. Jadebeck; Wolfgang Wiechert; Johnjoe McFadden; Katharina Nöh","2024","https://doi.org/10.1016/j.ymben.2024.03.005","https://openalex.org/W4393942099","B-10.1016/j.ymben.2024.03.005","DUPLICATE","DUPLICATE_OF_B-AUDIT-000025","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000109","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Investigating the molecular mechanisms between type 1 diabetes and mild cognitive impairment using bioinformatics analysis, with a focus on immune response","Dongxu Yue; Runze Wang; Yanli Zhao; Bangxu Wu; Shude Li; Weilin Zeng; Shanshan Wan; Lifang Liu; Yating Dai; Yuling Shi; Ruobing Xu; Zhihong Yang; Wang Xie; Yingying Zou","2024","https://doi.org/10.1016/j.intimp.2024.113256","https://openalex.org/W4402911793","B-10.1016/j.intimp.2024.113256","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000110","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Integrative teaching of metabolic modeling and flux analysis with interactive python modules","Joshua A. M. Kaste; Antwan Green; Yair Shachar‐Hill","2023","https://doi.org/10.1002/bmb.21777","https://openalex.org/W4385850858","B-10.1002/bmb.21777","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000111","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Metabolomics for personalized medicine","Mahbuba Rahman","2023","https://doi.org/10.1016/b978-0-323-99924-3.00006-6","https://openalex.org/W4318269899","B-10.1016/b978-0-323-99924-3.00006-6","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000112","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Integrative Teaching of Metabolic Modeling and Flux Analysis with Interactive Python Modules","Joshua A. M. Kaste; Antwan Green; Yair Shachar‐Hill","2022","https://doi.org/10.1101/2022.11.16.516820","https://openalex.org/W4309418861","B-10.1101/2022.11.16.516820","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000113","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Machine learning in basic scientific research on oral diseases","Cheng Yin; Bin Yan","2023","https://doi.org/10.1097/dm-2023-00001","https://openalex.org/W4381195088","B-10.1097/dm-2023-00001","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000114","B","OpenAlex","PHASE2-SEARCH-0101","2026-07-31","Mathematical Modelling of Cerebral Metabolism : From Ion Channels to Metabolic Fluxes","Nicolas Sundqvist","2024","https://doi.org/10.3384/9789180755023","https://openalex.org/W4391243310","B-10.3384/9789180755023","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","forward citation result from the stated anchor."
"B-AUDIT-000115","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Reversible jump MCMC for multi-model inference in Metabolic Flux Analysis","Axel Theorell; Katharina Nöh","2019","https://doi.org/10.1093/bioinformatics/btz500","https://openalex.org/W2958256899","B-10.1093/bioinformatics/btz500","DUPLICATE","DUPLICATE_OF_P0031","LEVEL_3_DISCOVERY_ONLY","P0031","anchor result from the stated anchor."
"B-AUDIT-000116","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Markov Chain Monte Carlo in Practice","Walter R. Gilks; Sylvia Richardson; David J. Spiegelhalter","1995","https://doi.org/10.1201/b14835","https://openalex.org/W2130416410","B-10.1201/b14835","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000117","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Reversible jump Markov chain Monte Carlo computation and Bayesian model determination","Peter J. Green","1995","https://doi.org/10.1093/biomet/82.4.711","https://openalex.org/W2106706098","B-10.1093/biomet/82.4.711","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000118","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Information Theory, Inference, and Learning Algorithms","DJC MacKay;  ","2004","https://doi.org/10.1108/03684920410534506","https://openalex.org/W1607198972","B-10.1108/03684920410534506","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000119","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Bayesian model averaging: a tutorial (with comments by M. Clyde, David Draper and E. I. George, and a rejoinder by the authors","Jennifer A. Hoeting; David Madigan; Adrian E. Raftery; Chris Volinsky","1999","https://doi.org/10.1214/ss/1009212519","https://openalex.org/W1603903339","B-10.1214/ss/1009212519","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000120","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Handbook of Markov Chain Monte Carlo","Steve Brooks; Andrew Gelman; Galin L. Jones; Xiao‐Li Meng","2011","https://doi.org/10.1201/b10905","https://openalex.org/W621546036","B-10.1201/b10905","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000121","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Weak convergence and optimal scaling of random walk Metropolis algorithms","Gareth O. Roberts; Susan A. Gelman; Walter R. Gilks","1997","https://doi.org/10.1214/aoap/1034625254","https://openalex.org/W2030911724","B-10.1214/aoap/1034625254","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000122","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Approximate Bayesian computation scheme for parameter inference and model selection in dynamical systems","Tina Toni; David Welch; Natalja Strelkowa; Andreas Ipsen; Michael P. H. Stumpf","2008","https://doi.org/10.1098/rsif.2008.0172","https://openalex.org/W2152246075","B-10.1098/rsif.2008.0172","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000123","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","All of Statistics: A Concise Course in Statistical Inference","Larry Wasserman","2012","https://doi.org/10.1007/978-0-387-21736-9","https://openalex.org/W1496357020","B-10.1007/978-0-387-21736-9","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000124","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","13C Metabolic Flux Analysis","Wolfgang Wiechert","2001","https://doi.org/10.1006/mben.2001.0187","https://openalex.org/W1992170087","B-10.1006/mben.2001.0187","DUPLICATE","DUPLICATE_OF_P0001","LEVEL_3_DISCOVERY_ONLY","P0001","backward citation result from the stated anchor."
"B-AUDIT-000125","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Can yeast glycolysis be understood in terms of <i>in vitro</i> kinetics of the constituent enzymes? Testing biochemistry","Bas Teusink; Jutta Passarge; C.A. Reijenga; Eugenia Esgalhado; Coen C. van der Weijden; Mike Schepper; Michael C. Walsh; Barbara M. Bakker; K. Van Dam; Hans V. Westerhoff; Jacky L. Snoep","2000","https://doi.org/10.1046/j.1432-1327.2000.01527.x","https://openalex.org/W1873506857","B-10.1046/j.1432-1327.2000.01527.x","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000126","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","13C-based metabolic flux analysis","Nicola Zamboni; Sarah‐Maria Fendt; Martin Rühl; Uwe Sauer","2009","https://doi.org/10.1038/nprot.2009.58","https://openalex.org/W2001077777","B-10.1038/nprot.2009.58","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000127","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","MCMC Using Hamiltonian Dynamics","Radford M. Neal","2011","https://doi.org/10.1201/9781003453420-2","https://openalex.org/W1840847274","B-10.1201/9781003453420-2","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000128","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Dynamic temperature selection for parallel tempering in Markov chain Monte Carlo simulations","W. D. Vousden; W. M. Farr; Ilya Mandel","2015","https://doi.org/10.1093/mnras/stv2422","https://openalex.org/W1773696741","B-10.1093/mnras/stv2422","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000129","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Optimal tuning of the hybrid Monte Carlo algorithm","Alexandros Beskos; Natesh S. Pillai; Gareth O. Roberts; J. M. Sanz‐Serna; Andrew M. Stuart","2013","https://doi.org/10.3150/12-bej414","https://openalex.org/W1981514681","B-10.3150/12-bej414","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000130","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Ensemble Modeling of Metabolic Networks","Linh M. Tran; Matthew L. Rizk; James C. Liao","2008","https://doi.org/10.1529/biophysj.108.135442","https://openalex.org/W2034961255","B-10.1529/biophysj.108.135442","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000131","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Bidirectional reaction steps in metabolic networks: I. Modeling and simulation of carbon isotope labeling experiments","Wolfgang Wiechert; Albert A. de Graaf","1997","https://doi.org/10.1002/(sici)1097-0290(19970705)55:1<101::aid-bit12>3.0.co;2-p","https://openalex.org/W2126821981","B-10.1002/(sici)1097-0290(19970705)55:1<101::aid-bit12>3.0.co;2-p","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000132","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Sequences and consequences","Sydney Brenner","2009","https://doi.org/10.1098/rstb.2009.0221","https://openalex.org/W2099150180","B-10.1098/rstb.2009.0221","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000133","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","13CFLUX2—high-performance software suite for 13C-metabolic flux analysis","Michael Weitzel; Katharina Nöh; Tolga Dalman; Sebastian Niedenführ; Birgit Stute; Wolfgang Wiechert","2012","https://doi.org/10.1093/bioinformatics/bts646","https://openalex.org/W2146095405","B-10.1093/bioinformatics/bts646","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000134","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Bidirectional reaction steps in metabolic networks: IV. Optimal design of isotopomer labeling experiments","Michael Möllney; Wolfgang Wiechert; Dirk Kownatzki; Albert A. de Graaf","1999","https://doi.org/10.1002/(sici)1097-0290(1999)66:2<86::aid-bit2>3.0.co;2-a","https://openalex.org/W2048374178","B-10.1002/(sici)1097-0290(1999)66:2<86::aid-bit2>3.0.co;2-a","DUPLICATE","DUPLICATE_OF_P0004","LEVEL_3_DISCOVERY_ONLY","P0004","backward citation result from the stated anchor."
"B-AUDIT-000135","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Bayesian ranking of biochemical system models","Vladislav Vyshemirsky; Mark Girolami","2007","https://doi.org/10.1093/bioinformatics/btm607","https://openalex.org/W2169264416","B-10.1093/bioinformatics/btm607","TITLE_ABSTRACT_INCLUDED","NA","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000136","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Ensemble modeling for analysis of cell signaling dynamics","Lars Kuepfer; Matthias Peter; Uwe Sauer; Jörg Stelling","2007","https://doi.org/10.1038/nbt1330","https://openalex.org/W2071413187","B-10.1038/nbt1330","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000137","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Sparse Modeling","Irina Rish; Genady Ya. Grabarnik","2014","https://doi.org/10.1201/b17758","https://openalex.org/W1650958574","B-10.1201/b17758","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000138","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Integrated 13 C-metabolic flux analysis of 14 parallel labeling experiments in Escherichia coli","Scott B. Crown; Christopher P. Long; Maciek R. Antoniewicz","2015","https://doi.org/10.1016/j.ymben.2015.01.001","https://openalex.org/W1981299471","B-10.1016/j.ymben.2015.01.001","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000139","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Hit-and-Run Algorithms for Generating Multivariate Distributions","Claude Bélisle; H. Edwin Romeijn; Robert L. Smith","1993","https://doi.org/10.1287/moor.18.2.255","https://openalex.org/W2031715986","B-10.1287/moor.18.2.255","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000140","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Modeling of uncertainties in biochemical reactions","Ljubiša Mišković; Vassily Hatzimanikatis","2010","https://doi.org/10.1002/bit.22932","https://openalex.org/W2113282000","B-10.1002/bit.22932","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000141","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Causal network inference using biochemical kinetics","Chris J. Oates; Frank Dondelinger; Nora Bayani; James E. Korkola; Joe W. Gray; Sach Mukherjee","2014","https://doi.org/10.1093/bioinformatics/btu452","https://openalex.org/W2123986939","B-10.1093/bioinformatics/btu452","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000142","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Enzyme I facilitates reverse flux from pyruvate to phosphoenolpyruvate in Escherichia coli","Christopher P. Long; Jennifer Au; Nicholas R. Sandoval; Nikodimos A. Gebreselassie; Maciek R. Antoniewicz","2017","https://doi.org/10.1038/ncomms14316","https://openalex.org/W2582463890","B-10.1038/ncomms14316","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000143","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Bridging the gaps in systems biology","Marija Cvijović; J.O. Almquist; Jonas Hagmar; Stefan Hohmann; Hans‐Michael Kaltenbach; Edda Klipp; Marcus Krantz; Pedro Mendes; Sven Nelander; Jens Nielsen; Andrea Pagnani; Nataša Pržulj; Andreas Raue; Jörg Stelling; Szymon Stoma; Frank Tobin; Judith A. H. Wodke; Riccardo Zecchina; Mats Jirstrand","2014","https://doi.org/10.1007/s00438-014-0843-3","https://openalex.org/W2115070712","B-10.1007/s00438-014-0843-3","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000144","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","The discrepancy between data for and expectations on metabolic models: How to match experiments and computational efforts to arrive at quantitative predictions?","Katja Tummler; Edda Klipp","2017","https://doi.org/10.1016/j.coisb.2017.11.003","https://openalex.org/W2769020843","B-10.1016/j.coisb.2017.11.003","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000145","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Systems Biology: Mathematical Modeling and Model Analysis","Andreas Kremling","2013","https://openalex.org/W2798723239","https://openalex.org/W2798723239","B-https://openalex.org/w2798723239","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000146","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Systems Biology","Andreas Kremling","2013","https://doi.org/10.1201/b16050","https://openalex.org/W4242077638","B-10.1201/b16050","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000147","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","On Numerical Solution of the Maximum Volume Ellipsoid Problem","Yin Zhang; L. Gao","2003","https://doi.org/10.1137/s1052623401397230","https://openalex.org/W2004189075","B-10.1137/s1052623401397230","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000148","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","The Thermodynamic Meaning of Metabolic Exchange Fluxes","Wolfgang Wiechert","2007","https://doi.org/10.1529/biophysj.106.099895","https://openalex.org/W2059886764","B-10.1529/biophysj.106.099895","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000149","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Cutting the Gordian Knot: Identifiability of anaplerotic reactions in <i>Corynebacterium glutamicum</i> by means of <sup>13</sup>C‐metabolic flux analysis","Jannick Kappelmann; Wolfgang Wiechert; Stephan Noack","2015","https://doi.org/10.1002/bit.25833","https://openalex.org/W2135394763","B-10.1002/bit.25833","DUPLICATE","DUPLICATE_OF_P0019","LEVEL_3_DISCOVERY_ONLY","P0019","backward citation result from the stated anchor."
"B-AUDIT-000150","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Markov Chain Monte Carlo Algorithm based metabolic flux distribution analysis on <i>Corynebacterium glutamicum</i>","Visakan Kadirkamanathan; Jing Yang; S.A. Billings; Phillip C. Wright","2006","https://doi.org/10.1093/bioinformatics/btl445","https://openalex.org/W2034942872","B-10.1093/bioinformatics/btl445","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000151","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","REDEMPTION: reduced dimension ensemble modeling and parameter estimation","Yang Liu; Erica Manesso; Rudiyanto Gunawan","2015","https://doi.org/10.1093/bioinformatics/btv365","https://openalex.org/W2115710466","B-10.1093/bioinformatics/btv365","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000152","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Information theory, inference, and learning algorithms","","2004","https://doi.org/10.5860/choice.41-5949","https://openalex.org/W3140968660","B-10.5860/choice.41-5949","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
"B-AUDIT-000153","B","OpenAlex","PHASE2-SEARCH-0102","2026-07-31","Systems biology (un)certainties","Paul Kirk; Ann C. Babtie; Michael P. H. Stumpf","2015","https://doi.org/10.1126/science.aac9505","https://openalex.org/W2235956282","B-10.1126/science.aac9505","TITLE_ABSTRACT_EXCLUDED","CITATION_CONTEXT_ONLY_NO_NEW_MODEL_DISCRIMINATION_METHOD_FAMILY","LEVEL_3_DISCOVERY_ONLY","","backward citation result from the stated anchor."
